"HAULJOIN","REGION","STRATUM2","YEAR","MONTH","DAY","VESSEL","CRUISE","HAUL","GEAR_TEMP","SURFACE_TEMP","STATIONID2","RLAT","RLONG","STRATUM","STATIONID","RLAT_RACEBASE","RLONG_RACEBASE","CRUISE_TYPE","ECOPATH_PP"
11007804,"BS",61,2001,7,8,89,200101,156,4,7.5,"F-23",56.66,-171.34,61,"F-23",56.66137,-171.34129,"Race_Groundfish","OuterNW"
11007769,"BS",61,2001,7,8,89,200101,159,3.7,,"G-26",56.99,-173.23,61,"G-26",56.99417,-173.2348,"Race_Groundfish","OuterNW"
11013980,"GOA",20,2001,7,23,57,200101,268,8,12.2,"196-142",58.45,-153.82,20,"196-142",58.44634,-153.82471,"Race_Groundfish","Centralshelf"
11012890,"GOA",31,2001,7,3,57,200101,191,,10.2,"217-122",57.51,-152.07,31,"217-122",57.51212,-152.07111,"Race_Groundfish","Centralshelf"
11013136,"GOA",31,2001,7,6,57,200101,202,,10.6,"229-125",57.65,-151.1,31,"229-125",57.65305,-151.10159,"Race_Groundfish","Centralshelf"
11006706,"BS",82,2001,7,17,88,200101,196,1.1,7.4,"T-28",61.32,-175.67,90,"T-28",61.3171,-175.6692,"Race_Groundfish","NA"
11006708,"BS",90,2001,7,18,88,200101,199,1.5,6.8,"T-30",61.35,-176.98,90,"T-30",61.34929,-176.9801,"Race_Groundfish","NA"
11006184,"BS",61,2001,7,18,88,200101,203,1.4,8.3,"P-30",60.01,-176.72,61,"P-30",60.01312,-176.71651,"Race_Groundfish","OuterNW"
11006983,"BS",61,2001,7,19,88,200101,205,1,7,"O-30",59.66,-176.54,61,"O-30",59.65969,-176.5377,"Race_Groundfish","OuterNW"
11006170,"BS",31,2001,6,10,88,200101,49,3.9,6.7,"D-05",56.01,-165.19,31,"D-05",56.00591,-165.19279,"Race_Groundfish","MiddleSE"
11010640,"GOA",12,2001,5,30,57,200101,43,5.3,5.5,"92-61",54.82,-162.39,12,"92-61",54.82214,-162.3922,"Race_Groundfish","Westshelf"
11014955,"GOA",12,2001,5,31,57,200101,46,4.2,4.6,"83-67",55.07,-163.13,12,"83-66",55.06528,-163.1286,"Race_Groundfish","Westshelf"
11011093,"AI",222,2000,7,9,23,200001,182,3.7,4.4,"77-34",52.44,175.68,222,"77-34",52.43672,175.6776,"Race_Groundfish","WestMiddle"
11011607,"AI",211,2000,7,12,23,200001,197,3.6,6.5,"59-37",52.58,174.33,211,"59-37",52.58144,174.33411,"Race_Groundfish","WestShallow"
11011611,"AI",213,2000,7,13,23,200001,201,3.5,7.3,"32-47",52.99,172.3,212,"32-47",52.98771,172.30389,"Race_Groundfish","WestDeep"
11015609,"BS",50,2001,2,22,134,200101,11,,4.8,"C-04",55.82,-165.78,518,"51-84",55.82271,-165.7786,"Race_Groundfish","OuterSE"
11006679,"BS",31,2001,2,23,134,200101,12,4,4.1,"A-06",54.89,-164.63,519,"65-62",54.89317,-164.6305,"Race_Groundfish","MiddleSE"
11007189,"BS",31,2001,2,24,134,200101,18,4.4,2.7,"C-06",55.78,-164.62,518,"68-83",55.78345,-164.6249,"Race_Groundfish","MiddleSE"
11008040,"BS",519,2001,2,25,134,200101,22,3.8,2.5,"64-57",54.66,-164.76,519,"64-57",54.6641,-164.7578,"Race_Groundfish","BogoHorse"
11013229,"GOA",130,2001,8,25,21,200109,44,7.3,11.9,"224-120",57.45,-151.46,5,"",57.44567,-151.46467,"Race_Hydro","Centralgully"
11007200,"BS",31,2001,2,27,134,200101,30,4.1,3.8,"A-06",55.14,-164.46,519,"67-68",55.1434,-164.4633,"Race_Groundfish","MiddleSE"
11009665,"BS",61,2000,7,9,89,200001,157,1.9,8.6,"M-32",59.01,-177.59,61,"M-32",59.01101,-177.5901,"Race_Groundfish","OuterNW"
11008867,"BS",41,2000,7,12,89,200001,169,0.4,7.9,"R-26",60.68,-174.13,41,"R-26",60.68113,-174.13499,"Race_Groundfish","MiddleNW"
11011688,"AI",623,2002,8,1,143,200201,190,4.6,10.9,"259-30",52.27,-170.6,623,"259-30",52.26608,-170.6044,"Race_Groundfish","EastDeep"
11011691,"AI",623,2002,8,2,143,200201,193,4.9,6.2,"257-35",52.48,-170.76,623,"257-35",52.47648,-170.75729,"Race_Groundfish","EastDeep"
11011692,"AI",624,2002,8,3,143,200201,194,4.2,6.8,"260-34",52.42,-170.53,624,"260-34",52.42162,-170.5309,"Race_Groundfish","EastDeep"
11011701,"AI",523,2002,8,5,143,200201,206,3.7,6.2,"237-36",52.51,-172.26,523,"237-36",52.50866,-172.2641,"Race_Groundfish","EastDeep"
11011703,"AI",522,2002,8,5,143,200201,208,4.1,5.7,"236-35",52.47,-172.33,522,"236-35",52.47163,-172.325,"Race_Groundfish","EastMiddle"
11015962,"BS",43,2003,7,18,88,200301,183,,9.3,"ON2524",59.51,-172.86,43,"ON2524",59.50938,-172.86349,"Race_Groundfish","MiddleNW"
11014832,"GOA",220,2003,6,29,21,200309,54,5.3,9.8,"176-107",56.84,-155.48,10,"",56.8364,-155.48397,"Race_Hydro","Centralgully"
11014834,"GOA",220,2003,6,30,21,200309,57,5.7,10.8,"181-112",57.08,-155.04,10,"",57.07741,-155.04115,"Race_Hydro","Centralgully"
11011243,"BS",90,2002,7,19,89,200201,182,1.2,8.2,"S-28",61.01,-175.55,90,"S-28",61.01229,-175.54581,"Race_Groundfish","NA"
11011248,"BS",61,2002,7,20,89,200201,189,1.9,9.6,"Q-29",60.33,-176.03,61,"Q-29",60.33369,-176.0343,"Race_Groundfish","OuterNW"
11012823,"BS",61,2002,6,25,57,200202,71,2.8,7.2,"338",59.52,-178.08,61,"338",59.52314,-178.0787,"Race_Groundfish","OuterNW"
11012835,"BS",61,2002,6,29,57,200202,84,2.5,7.3,"354",60.6,-178.82,61,"354",60.59889,-178.8197,"Race_Groundfish","OuterNW"
11017364,"BS",31,2003,6,14,89,200301,52,2.7,9,"H-07",57.32,-164.01,31,"H-07",57.32016,-164.01469,"Race_Groundfish","MiddleSE"
11016269,"BS",10,2003,6,15,89,200301,54,4.2,7.4,"J-07",57.99,-164.03,10,"J-07",57.98855,-164.03081,"Race_Groundfish","InnerSE"
11015269,"GOA",22,2003,7,1,147,200301,154,8.2,10.4,"183-108",56.87,-154.92,22,"183-108",56.87041,-154.9239,"Race_Groundfish","Centralshelf"
11015491,"GOA",220,2003,7,2,147,200301,157,5.4,10.3,"182-119",57.4,-154.97,220,"182-119",57.40116,-154.972,"Race_Groundfish","Centralgully"
11015277,"GOA",32,2003,7,8,147,200301,186,,,"209-163",59.43,-152.76,32,"209-163",59.42693,-152.7605,"Race_Groundfish","Centralshelf"
11016019,"BS",10,2003,6,15,88,200301,58,5.4,6.8,"J-08",57.97,-163.36,10,"J-08",57.97479,-163.36349,"Race_Groundfish","InnerSE"
11015942,"BS",31,2003,6,17,88,200301,67,3.4,7.5,"D-06",56.01,-164.58,31,"D-06",56.01265,-164.5842,"Race_Groundfish","MiddleSE"
11011760,"BS",50,2002,6,21,89,200201,86,3.5,8.4,"E-02",56.32,-167.03,50,"E-02",56.32238,-167.02921,"Race_Groundfish","OuterSE"
11013877,"BS",31,2002,6,22,89,200201,90,1.9,6.9,"I-02",57.63,-167.15,31,"I-02",57.63243,-167.15331,"Race_Groundfish","MiddleSE"
11012297,"BS",32,2002,6,18,57,200202,39,3.6,7.4,"F-24",56.5,-171.99,32,"213",56.49579,-171.98621,"Race_Groundfish","MiddleSE"
11013792,"GOA",130,2002,8,30,21,200209,58,5.3,13,"212-107",56.84,-152.45,6,"",56.84117,-152.44817,"Race_Hydro","Centralgully"
11017053,"BS",10,2003,6,5,88,200301,16,5,7.6,"E-12",56.33,-161.01,10,"E-12",56.33213,-161.00999,"Race_Groundfish","InnerSE"
11016006,"BS",31,2003,6,5,88,200301,18,4,6.7,"G-11",56.99,-161.57,31,"G-11",56.98669,-161.57381,"Race_Groundfish","MiddleSE"
11016013,"BS",31,2003,6,10,88,200301,39,4.4,8,"F-10",56.68,-162.19,31,"F-10",56.68445,-162.1868,"Race_Groundfish","MiddleSE"
11011663,"AI",421,2004,7,3,147,200401,110,4.9,5.8,"153-16",51.63,-178.59,321,"153-16",51.63141,-178.5907,"Race_Groundfish","CentShallow"
11012742,"AI",211,2004,7,31,147,200401,223,4,10,"14-49",53.11,170.99,212,"14-49",53.10974,170.98869,"Race_Groundfish","WestShallow"
11012223,"AI",213,2004,7,26,147,200401,198,3.9,8.1,"60-35",52.5,174.42,213,"60-35",52.50164,174.4234,"Race_Groundfish","WestDeep"
11012198,"AI",412,2004,7,19,147,200401,169,4.9,7,"126-8",51.29,179.39,412,"126-8",51.29458,179.38989,"Race_Groundfish","CentMiddle"
11012203,"AI",414,2004,7,21,147,200401,174,3.8,7.6,"115-11",51.45,178.6,414,"115-12",51.45142,178.6024,"Race_Groundfish","CentDeep"
11013846,"BS",10,2004,6,6,89,200401,9,4.1,5.4,"I-14",57.67,-159.63,10,"I-14",57.67407,-159.6328,"Race_Groundfish","InnerSE"
11009850,"BS",31,2004,6,11,89,200401,33,4.4,7.5,"D-10",55.99,-162.25,31,"D-10",55.99041,-162.2451,"Race_Groundfish","MiddleSE"
11012212,"AI",412,2004,7,23,147,200401,184,4.9,7.3,"101-20",51.83,177.5,412,"101-20",51.83118,177.4958,"Race_Groundfish","CentMiddle"
11010484,"AI",213,2002,6,20,94,200201,97,3.8,5.7,"32-47",53,172.32,212,"32-47",52.99621,172.32339,"Race_Groundfish","WestDeep"
11011956,"BS",31,2002,2,25,21,200203,8,3.8,2.6,"C-07",55.56,-164.06,1,"",55.55717,-164.05783,"Race_Hydro","MiddleSE"
11011957,"BS",31,2002,2,25,21,200203,9,2,2.2,"D-06",55.95,-164.31,1,"",55.9505,-164.30883,"Race_Hydro","MiddleSE"
11011710,"AI",523,2002,8,9,143,200201,221,4.4,5.7,"247-42",52.81,-171.52,523,"247-43",52.8147,-171.5229,"Race_Groundfish","EastDeep"
11011166,"AI",622,2002,7,29,143,200201,168,4.5,4.6,"235-28",52.18,-172.44,622,"235-28",52.18137,-172.43629,"Race_Groundfish","EastMiddle"
11011474,"AI",522,2002,7,29,143,200201,171,3.5,8.7,"229-30",52.26,-172.88,522,"229-30",52.26297,-172.8829,"Race_Groundfish","EastMiddle"
11015290,"GOA",111,2003,5,26,147,200301,2,5.3,5.9,"11-9",52.67,-169.07,,"SAM2",52.67315,-169.0654,"Race_Groundfish","Westshelf"
11015293,"GOA",111,2003,5,29,147,200301,6,5.3,6.5,"24-17",52.99,-168.05,111,"24-17",52.98926,-168.0486,"Race_Groundfish","Westshelf"
11015233,"GOA",310,2003,5,30,147,200301,11,4.3,7,"47-26",53.37,-166.14,310,"47-26",53.36501,-166.14349,"Race_Groundfish","Westslope"
11015234,"GOA",10,2003,5,31,147,200301,14,5.8,6.7,"56-39",53.91,-165.38,10,"56-39",53.91325,-165.3799,"Race_Groundfish","Westshelf"
11015620,"BS",10,2002,6,14,88,200201,58,3.6,3.8,"J-06",58,-164.6,10,"J-06",58.00336,-164.5975,"Race_Groundfish","InnerSE"
11012787,"BS",31,2002,6,14,88,200201,60,3.1,5.1,"I-05",57.66,-165.23,31,"I-05",57.65687,-165.23261,"Race_Groundfish","MiddleSE"
11010423,"BS",20,2002,6,15,88,200201,63,5.4,5.5,"N-03",59.35,-166.61,20,"N-03",59.34794,-166.6107,"Race_Groundfish","InnerNW"
11013897,"BS",41,2002,6,27,89,200201,117,1.5,6.9,"P-20",60,-169.94,41,"P-20",59.99762,-169.9393,"Race_Groundfish","MiddleNW"
11013899,"BS",41,2002,6,28,89,200201,119,0.4,6.9,"S-22",61,-171.48,41,"S-22",60.99711,-171.4817,"Race_Groundfish","MiddleNW"
11013902,"BS",41,2002,6,29,89,200201,124,0.7,6.6,"N-22",59.33,-171.19,41,"N-22",59.32678,-171.1922,"Race_Groundfish","MiddleNW"
11013456,"GOA",130,2002,8,20,21,200209,28,8.5,12.3,"222-123",57.57,-151.64,3,"",57.56633,-151.64317,"Race_Hydro","Centralgully"
11013238,"GOA",130,2002,8,15,21,200209,6,5.9,13.2,"223-122",57.53,-151.59,1,"",57.52833,-151.59417,"Race_Hydro","Centralgully"
11013239,"GOA",31,2002,8,16,21,200209,7,7.2,11.8,"227-119",57.4,-151.25,1,"",57.40083,-151.24767,"Race_Hydro","Centralshelf"
11015621,"BS",61,2003,7,20,89,200301,194,3.8,10.3,"N-28",59.33,-175.08,61,"N-28",59.33369,-175.07561,"Race_Groundfish","OuterNW"
11015990,"BS",61,2003,7,20,89,200301,195,3,9.6,"N-29",59.33,-175.73,61,"N-29",59.33443,-175.7308,"Race_Groundfish","OuterNW"
11015991,"BS",61,2003,7,21,89,200301,201,4.1,9.8,"L-29",58.67,-175.57,61,"L-29",58.6679,-175.57069,"Race_Groundfish","OuterNW"
11015539,"BS",61,2003,7,21,89,200301,202,4.1,10.1,"L-28",58.72,-174.98,61,"L-28",58.72285,-174.9845,"Race_Groundfish","OuterNW"
11015317,"GOA",30,2003,7,10,147,200301,199,,,"213-142",58.45,-152.38,30,"213-142",58.45004,-152.38139,"Race_Groundfish","Centralshelf"
11015279,"GOA",30,2003,7,10,147,200301,198,7.3,10.3,"213-143",58.47,-152.38,30,"213-143",58.47279,-152.3812,"Race_Groundfish","Centralshelf"
11011173,"AI",523,2002,7,30,143,200201,177,3.6,8.7,"225-30",52.27,-173.19,523,"225-30",52.26885,-173.1851,"Race_Groundfish","EastDeep"
11014960,"GOA",210,2003,5,31,147,200301,17,4.8,6.6,"61-34",53.7,-164.96,210,"61-34",53.70428,-164.95711,"Race_Groundfish","Westslope"
11015236,"GOA",111,2003,5,31,147,200301,18,5.2,6.7,"62-35",53.75,-164.89,111,"62-35",53.74821,-164.8938,"Race_Groundfish","Westshelf"
11015299,"GOA",10,2003,6,1,147,200301,21,5,5.8,"59-47",54.23,-165.15,10,"59-47",54.22655,-165.1499,"Race_Groundfish","Westshelf"
11015238,"BS",10,2003,6,1,147,200301,22,5,6.1,"58-51",54.41,-165.21,10,"58-51",54.41048,-165.2099,"Race_Groundfish","InnerSE"
11015239,"GOA",10,2003,6,1,147,200301,25,6.1,6.8,"60-41",54,-165.05,10,"60-41",53.99525,-165.0509,"Race_Groundfish","Westshelf"
11009917,"AI",622,2002,6,8,94,200201,40,4.3,5.4,"217-22",51.9,-173.75,622,"217-22",51.90333,-173.74879,"Race_Groundfish","EastMiddle"
11012002,"AI",622,2002,6,8,94,200201,41,4.3,5.8,"217-22",51.91,-173.76,622,"217-22",51.91157,-173.7645,"Race_Groundfish","EastMiddle"
11010939,"BS",31,2002,6,13,89,200201,54,2.2,5.7,"F-08",56.65,-163.38,31,"F-08",56.65363,-163.3821,"Race_Groundfish","MiddleSE"
11013324,"BS",10,2002,6,4,89,200201,12,4.3,5.6,"H-14",57.34,-159.67,10,"H-14",57.34493,-159.6707,"Race_Groundfish","InnerSE"
11013780,"GOA",130,2002,8,22,21,200209,36,5.4,14.2,"213-105",56.73,-152.44,4,"",56.73233,-152.44333,"Race_Hydro","Centralgully"
11018368,"GOA",130,2002,8,23,21,200209,39,5.3,14.6,"211-107",56.85,-152.6,4,"",56.854,-152.59817,"Race_Hydro","Centralgully"
11013786,"GOA",130,2002,8,28,21,200209,47,9.4,13.6,"218-126",57.72,-152,5,"",57.72367,-152.001,"Race_Hydro","Centralgully"
11013997,"GOA",130,2002,8,31,21,200209,65,7.9,12.9,"206-110",56.99,-152.99,6,"",56.98517,-152.9895,"Race_Hydro","Centralgully"
11014000,"GOA",130,2002,9,1,21,200209,68,9.6,13.1,"209-113",57.09,-152.72,6,"",57.09367,-152.72133,"Race_Hydro","Centralgully"
11014002,"GOA",30,2002,9,1,21,200209,70,5.6,12.8,"209-115",57.21,-152.73,6,"",57.20617,-152.7265,"Race_Hydro","Centralshelf"
11015986,"BS",90,2003,7,16,89,200301,174,3.4,9.1,"S-29",60.99,-176.28,90,"S-29",60.99273,-176.2805,"Race_Groundfish","NA"
11017110,"BS",90,2003,7,16,89,200301,175,3.2,9.1,"T-29",61.33,-176.3,90,"T-29",61.32543,-176.3047,"Race_Groundfish","NA"
11015950,"BS",42,2003,6,29,88,200301,110,5.2,7.3,"GF2120",56.82,-169.9,42,"GF2120",56.82431,-169.89999,"Race_Groundfish","MiddleNW"
11017085,"BS",41,2003,7,12,88,200301,148,3.2,8.9,"L-22",58.66,-171.09,41,"L-22",58.65803,-171.0883,"Race_Groundfish","MiddleNW"
11012055,"BS",41,2003,7,12,88,200301,149,2.2,8.8,"M-22",58.99,-171.13,41,"M-22",58.98587,-171.1347,"Race_Groundfish","MiddleNW"
11016241,"BS",41,2003,7,13,88,200301,155,0.2,8.9,"S-22",60.99,-171.49,41,"S-22",60.98786,-171.4886,"Race_Groundfish","MiddleNW"
11015628,"BS",41,2003,7,13,88,200301,156,0.3,8.4,"S-23",61,-172.15,41,"S-23",61.00397,-172.1451,"Race_Groundfish","MiddleNW"
11014962,"GOA",32,2003,7,7,147,200301,179,8.6,10.8,"201-156",59.08,-153.4,32,"201-156",59.08206,-153.3978,"Race_Groundfish","Centralshelf"
11015261,"GOA",121,2003,6,27,147,200301,135,5.8,9.5,"198-132",58,-153.62,121,"198-132",57.99572,-153.6225,"Race_Groundfish","Centralshelf"
11013367,"BS",43,2002,7,12,57,200202,110,3.2,7.8,"L-28",58.59,-175.07,43,"275",58.58809,-175.07359,"Race_Groundfish","MiddleNW"
11013368,"BS",42,2002,7,12,57,200202,112,3.5,8,"L-28",58.6,-175.15,42,"267",58.60466,-175.146,"Race_Groundfish","MiddleNW"
11017381,"BS",43,2003,7,18,89,200301,185,2.3,9.1,"PO2625",59.84,-173.56,43,"PO2625",59.84442,-173.5641,"Race_Groundfish","MiddleNW"
11017093,"BS",42,2003,7,2,89,200301,118,3.7,8,"I-19",57.65,-169.03,42,"I-19",57.64956,-169.0274,"Race_Groundfish","MiddleNW"
11017096,"BS",41,2003,7,3,89,200301,123,3.2,6.6,"M-19",58.99,-169.19,41,"M-19",58.98757,-169.1879,"Race_Groundfish","MiddleNW"
11009927,"AI",612,2002,6,10,94,200201,53,4.1,5.2,"212-21",51.86,-174.16,612,"212-21",51.85779,-174.1566,"Race_Groundfish","EastMiddle"
11009929,"AI",612,2002,6,10,94,200201,55,4.3,6.3,"201-21",51.87,-174.94,612,"201-21",51.86806,-174.9369,"Race_Groundfish","EastMiddle"
11017097,"BS",20,2003,7,3,89,200301,124,3.2,5.6,"N-19",59.32,-169.24,20,"N-19",59.32047,-169.2352,"Race_Groundfish","InnerNW"
11017100,"BS",41,2003,7,4,89,200301,128,1.1,6.4,"Q-21",60.34,-170.67,41,"Q-21",60.34139,-170.6714,"Race_Groundfish","MiddleNW"
11016050,"BS",41,2003,7,4,89,200301,132,2.4,7.9,"M-21",59.01,-170.48,41,"M-21",59.01358,-170.4843,"Race_Groundfish","MiddleNW"
11017336,"BS",82,2003,7,14,88,200301,162,-0.1,8.3,"U-26",61.66,-174.45,82,"U-26",61.6606,-174.45309,"Race_Groundfish","NA"
11015634,"BS",61,2003,7,17,88,200301,175,2.4,9.3,"P-31",60,-177.21,61,"P-31",60.00351,-177.2057,"Race_Groundfish","OuterNW"
11015941,"BS",31,2003,6,13,88,200301,46,5.3,6.5,"Z-05",54.66,-165.16,31,"Z-05",54.65533,-165.16431,"Race_Groundfish","MiddleSE"
11015319,"GOA",132,2003,7,20,147,200301,233,6,12.9,"226-148",58.74,-151.34,132,"226-148",58.74114,-151.3351,"Race_Groundfish","Centralshelf"
11015320,"GOA",132,2003,7,20,147,200301,234,6.8,10.5,"217-149",58.78,-152.11,132,"217-149",58.77654,-152.1142,"Race_Groundfish","Centralshelf"
11015285,"GOA",40,2003,7,25,147,200301,257,7.5,14.4,"383-153",58.96,-138.39,40,"383-153",58.96319,-138.38651,"Race_Groundfish","Eastshelf"
11011717,"AI",523,2002,8,11,143,200201,231,4.3,6.1,"257-41",52.73,-170.76,523,"257-41",52.72567,-170.75771,"Race_Groundfish","EastDeep"
11015672,"AI",322,2002,7,10,143,200201,115,3.9,4.4,"98-26",52.07,177.32,322,"98-26",52.0712,177.3177,"Race_Groundfish","CentMiddle"
11016056,"BS",61,2003,7,7,89,200301,143,4.1,8.6,"M-25",59.01,-173.09,61,"M-25",59.01432,-173.08659,"Race_Groundfish","OuterNW"
11016284,"BS",20,2003,6,24,89,200301,86,4.7,5.6,"N-01",59.35,-167.92,20,"N-01",59.34964,-167.91969,"Race_Groundfish","InnerNW"
11015304,"GOA",20,2003,6,15,147,200301,83,5.6,8.9,"138-83",55.77,-158.58,20,"138-83",55.76722,-158.58031,"Race_Groundfish","Centralshelf"
11014828,"GOA",220,2003,6,27,21,200309,50,5.7,9.9,"169-98",56.45,-156.04,10,"",56.45244,-156.04299,"Race_Hydro","Centralgully"
11015682,"AI",223,2002,7,16,143,200201,135,4.1,5.6,"83-30",52.27,176.13,223,"82-30",52.26688,176.1273,"Race_Groundfish","WestDeep"
11011150,"AI",523,2002,7,21,143,200201,148,3.6,8.4,"219-35",52.47,-173.58,523,"219-35",52.47118,-173.57539,"Race_Groundfish","EastDeep"
11011780,"BS",41,2002,7,5,89,200201,144,2.2,7.5,"M-24",58.99,-172.44,41,"M-24",58.99072,-172.43649,"Race_Groundfish","MiddleNW"
11012819,"BS",61,2002,7,6,89,200201,148,3.3,7.6,"K-25",58.34,-172.93,61,"K-25",58.34028,-172.9317,"Race_Groundfish","OuterNW"
11013342,"BS",31,2002,6,12,89,200201,48,4.9,6,"Z-05",54.67,-165.15,31,"Z-05",54.67159,-165.15179,"Race_Groundfish","MiddleSE"
11013345,"BS",10,2002,6,14,89,200201,58,4.2,4.6,"J-08",57.99,-163.37,10,"J-08",57.98913,-163.3739,"Race_Groundfish","InnerSE"
11011782,"BS",61,2002,7,20,89,200201,191,2.1,9.9,"P-28",60.02,-175.27,61,"P-28",60.01561,-175.2722,"Race_Groundfish","OuterNW"
11017101,"BS",41,2003,7,4,89,200301,130,1.9,7,"O-21",59.68,-170.59,41,"O-21",59.68089,-170.58681,"Race_Groundfish","MiddleNW"
11014330,"BS",42,2003,7,2,88,200301,116,3.5,7.9,"IH1918",57.49,-168.77,42,"IH1918",57.49154,-168.774,"Race_Groundfish","MiddleNW"
11012256,"BS",42,2003,7,6,88,200301,136,5.3,8.6,"H-22",57.34,-170.85,42,"H-22",57.33941,-170.84731,"Race_Groundfish","MiddleNW"
11012827,"BS",61,2002,6,27,57,200202,75,2.6,6.8,"343",59.79,-178.68,61,"343",59.79431,-178.6752,"Race_Groundfish","OuterNW"
11015676,"AI",314,2002,7,14,143,200201,127,3.8,6.2,"138-26",52.08,-179.72,314,"138-26",52.08341,-179.72479,"Race_Groundfish","CentDeep"
11016276,"BS",31,2003,6,21,89,200301,73,3.6,7.8,"G-03",56.99,-166.46,31,"G-03",56.9893,-166.4626,"Race_Groundfish","MiddleSE"
11016279,"BS",20,2003,6,22,89,200301,78,4.3,5.5,"L-03",58.65,-166.55,20,"L-03",58.64663,-166.5455,"Race_Groundfish","InnerNW"
11015258,"GOA",220,2003,6,22,147,200301,123,5.2,9.9,"174-112",57.08,-155.64,220,"174-112",57.08456,-155.63969,"Race_Groundfish","Centralgully"
11015306,"GOA",21,2003,6,18,147,200301,98,6.5,9,"161-96",56.35,-156.72,21,"161-96",56.35456,-156.72099,"Race_Groundfish","Centralshelf"
11011235,"BS",61,2002,7,6,89,200201,152,3.7,8.2,"H-26",57.35,-173.33,61,"H-26",57.34529,-173.3262,"Race_Groundfish","OuterNW"
11011774,"BS",50,2002,7,8,89,200201,157,3.8,8.8,"E-19",56.34,-168.9,50,"E-19",56.33634,-168.9024,"Race_Groundfish","OuterSE"
11010221,"BS",41,2002,7,14,89,200201,169,1,6.7,"S-25",61,-173.46,41,"S-25",60.99791,-173.464,"Race_Groundfish","MiddleNW"
11010721,"BS",41,2002,6,26,88,200201,113,0.9,6.6,"K-21",58.32,-170.39,41,"K-21",58.31873,-170.3914,"Race_Groundfish","MiddleNW"
11016329,"GOA",220,2003,3,17,21,200305,2,5.4,5.2,"166-90",56.07,-156.26,1,"",56.06969,-156.26224,"Race_Hydro","Centralgully"
11016334,"GOA",320,2003,3,25,21,200305,20,4.8,5.8,"182-81",55.71,-155,2,"",55.70645,-154.99826,"Race_Hydro","Centralslope"
11017351,"BS",31,2003,6,4,89,200301,11,4.2,7.2,"H-13",57.34,-160.3,31,"H-13",57.34364,-160.3018,"Race_Groundfish","MiddleSE"
11017352,"BS",31,2003,6,4,89,200301,12,4.3,7.8,"G-13",57.01,-160.33,31,"G-13",57.01262,-160.3264,"Race_Groundfish","MiddleSE"
11013045,"BS",42,2003,7,6,88,200301,138,4,8.5,"J-22",57.99,-170.97,42,"J-22",57.98748,-170.9666,"Race_Groundfish","MiddleNW"
11015954,"BS",42,2003,7,6,88,200301,135,4.6,8.1,"G-22",56.98,-170.78,42,"G-22",56.98198,-170.7836,"Race_Groundfish","MiddleNW"
11016023,"BS",50,2003,6,20,88,200301,69,4.7,6.9,"A-04",54.99,-165.75,50,"A-04",54.9901,-165.74879,"Race_Groundfish","OuterSE"
11017066,"BS",50,2003,6,20,88,200301,72,4.5,7.7,"B-03",55.32,-166.35,50,"B-03",55.31908,-166.34979,"Race_Groundfish","OuterSE"
11015944,"BS",50,2003,6,21,88,200301,73,4.7,7.4,"C-04",55.65,-165.8,50,"C-04",55.65046,-165.80051,"Race_Groundfish","OuterSE"
11017068,"BS",31,2003,6,21,88,200301,76,3.4,8.3,"F-04",56.66,-165.85,31,"F-04",56.65536,-165.8477,"Race_Groundfish","MiddleSE"
11016261,"BS",31,2003,6,5,89,200301,17,3.9,9.1,"F-11",56.68,-161.56,31,"F-11",56.68027,-161.5591,"Race_Groundfish","MiddleSE"
11015535,"BS",10,2003,6,7,89,200301,23,4.5,4.9,"L-08",58.66,-163.38,10,"L-08",58.66477,-163.3795,"Race_Groundfish","InnerSE"
11015824,"BS",10,2003,6,9,89,200301,30,4.5,5.2,"M-05",59.01,-165.3,10,"M-05",59.01448,-165.2999,"Race_Groundfish","InnerSE"
11011993,"BS",43,2004,7,8,88,200401,145,0.1,8.5,"N-23",59.32,-171.84,43,"N-23",59.31765,-171.83771,"Race_Groundfish","MiddleNW"
11012988,"BS",43,2004,7,8,88,200401,149,1,8.6,"QP2524",60.17,-173.01,43,"QP2524",60.16771,-173.0067,"Race_Groundfish","MiddleNW"
11012515,"GOA",11,2005,5,29,134,200501,17,5.7,6.5,"70-39",53.93,-164.24,11,"70-39",53.9311,-164.24091,"Race_Groundfish","Westshelf"
11012518,"GOA",11,2005,5,30,134,200501,21,5.1,5.2,"70-51",54.42,-164.24,11,"70-51",54.42041,-164.2401,"Race_Groundfish","Westshelf"
11012519,"GOA",11,2005,5,30,134,200501,22,5.4,6.6,"69-54",54.52,-164.29,11,"69-54",54.5154,-164.2861,"Race_Groundfish","Westshelf"
11009959,"GOA",131,2005,7,1,134,200501,177,5.9,12.6,"255-138",58.25,-148.91,131,"255-138",58.25453,-148.9142,"Race_Groundfish","Centralshelf"
11015407,"GOA",251,2005,7,28,143,200501,289,5.5,13.9,"434-60",54.8,-134.18,251,"433-60",54.80184,-134.1835,"Race_Groundfish","NA"
11015411,"GOA",251,2005,7,29,143,200501,297,5.7,12.6,"438-57",54.66,-133.77,251,"439-57",54.66005,-133.7686,"Race_Groundfish","NA"
11012483,"GOA",50,2005,7,31,143,200501,305,9.1,14.3,"439-72",55.3,-133.7,50,"439-72",55.2984,-133.7037,"Race_Groundfish","NA"
11012484,"GOA",151,2005,7,31,143,200501,306,7.2,14.2,"440-68",55.15,-133.67,151,"440-68",55.15301,-133.6727,"Race_Groundfish","NA"
